seg_id,vertex_seq,lon,lat,traffic_score
2692,0,-79.82535559999997,43.69375360000003,0.7598138655803734
2692,1,-79.82481109999998,43.69423420000003,0.7695882461067582
2693,0,-79.71466149999998,43.70735160000004,0.31213800611308273
2693,1,-79.71516569999993,43.70754450000004,0.3228013821183379
2693,2,-79.71520339999996,43.707579200000055,0.3232962820539594
2693,3,-79.71519839999995,43.70763060000007,0.3221911914352978
2693,4,-79.71486419999995,43.70800630000008,0.30318718306663783
2694,0,-79.80221189999997,43.68194360000006,0.6726327900506125
2694,1,-79.80233659999998,43.68201880000004,0.6791811220142793
2695,0,-79.78164959999998,43.666475400000074,0.8305697772188484
2695,1,-79.78291209999996,43.667375100000065,0.8232683663246387
2695,2,-79.78436239999995,43.66843700000004,0.9037702152358682
2696,0,-79.78671559999998,43.67015310000005,0.8107256925493438
2696,1,-79.78658069999994,43.67027830000007,0.8101683354445784
2697,0,-79.82287839999998,43.69683850000008,0.7963204290821301
2697,1,-79.82276259999996,43.69691610000006,0.8007439686074415
2698,0,-79.80247469999995,43.68191390000005,0.695957395273489
2698,1,-79.80233659999998,43.68201880000004,0.6791811220142793
2699,0,-79.74129329999994,43.68727180000008,0.45521473365902276
2699,1,-79.74217749999995,43.687934400000074,0.45690018565787316
2700,0,-79.81758249999994,43.65812900000003,0.3140761527136044
2700,1,-79.81655079999996,43.65909520000009,0.3146059831779028
2700,2,-79.81547109999997,43.66011670000006,0.29070423390808214
2701,0,-79.81187189999996,43.66330750000002,0.28460813592421674
2701,1,-79.81199449999997,43.663383700000054,0.28541293327061984
2702,0,-79.80946959999993,43.66549900000007,0.3200045043416385
2702,1,-79.80906689999995,43.66586230000008,0.31170684654236885
2702,2,-79.80882329999996,43.666111700000044,0.3408682191331438
2702,3,-79.80834169999996,43.66669030000003,0.3305127455564623
2702,4,-79.80782199999997,43.66729000000004,0.32256044320476424
2702,5,-79.80732899999997,43.66781150000002,0.32024538686700427
2702,6,-79.80685119999998,43.66829700000005,0.325293971624797
2702,7,-79.80643239999993,43.66865670000005,0.3332353078119218
2703,0,-79.80481029999997,43.68007230000006,0.6680077693510555
2703,1,-79.80491899999997,43.68015910000002,0.6660807815228872
2704,0,-79.80481029999997,43.68007230000006,0.6680077693510555
2704,1,-79.80414999999994,43.68054340000004,0.6959352580067558
2704,2,-79.80344089999994,43.68104620000002,0.74422838035908
2704,3,-79.80235199999998,43.681838700000064,0.6894213036990162
2705,0,-79.75504689999997,43.647022100000065,0.6670441782519195
2705,1,-79.75509259999995,43.64705340000007,0.6690127515178711
2705,2,-79.75539719999993,43.647266900000034,0.6833475622163137
2705,3,-79.75756479999995,43.64886820000003,0.9610950479281288
2705,4,-79.75883739999993,43.64979580000005,0.6720879232301559
2705,5,-79.75992759999995,43.650590100000045,0.5162880671758405
2706,0,-79.75973599999998,43.64570190000006,0.6099488990290606
2706,1,-79.75994219999994,43.64585290000007,0.6048407312672732
2706,2,-79.76012879999996,43.64601850000002,0.599448731521784
2706,3,-79.76030199999997,43.64621080000006,0.5934374576218134
2706,4,-79.76043529999998,43.64638590000005,0.5878220486208653
2706,5,-79.76054379999992,43.64655910000005,0.5822013128347514
2706,6,-79.76062939999996,43.64673810000004,0.5764262764325856
2706,7,-79.76067049999995,43.64685250000009,0.5727454217869845
2707,0,-79.75008169999994,43.72689080000003,0.40152949745825933
2707,1,-79.74948649999997,43.72745150000003,0.37991312379755915
2708,0,-79.76932049999992,43.68249580000002,0.5693641809608926
2708,1,-79.76977209999995,43.682836400000035,0.5691028934663853
2709,0,-79.77091769999998,43.67142770000003,0.7660118736626995
2709,1,-79.77045859999998,43.671167500000074,0.7687547994452315
2709,2,-79.77038969999994,43.67115190000004,0.7689572621766514
2709,3,-79.77032479999997,43.67114780000003,0.7690619542275416
2709,4,-79.77025019999996,43.67117070000006,0.7689624418921587
2709,5,-79.77006579999994,43.671302500000074,0.7681522861239654
2709,6,-79.76839039999997,43.67252660000002,0.7631285179694577
2709,7,-79.76838359999994,43.67255830000005,0.7629404852367432
2709,8,-79.76839909999994,43.67258530000003,0.7627168916139276
2709,9,-79.76877809999996,43.67291410000007,0.7593448499948916
2710,0,-79.76010319999993,43.67602900000003,0.5743103829755797
2710,1,-79.75949389999994,43.67658510000006,0.5776587668327977
2711,0,-79.73894469999993,43.71138090000005,0.3595880993023698
2711,1,-79.73906719999997,43.71158030000004,0.36638948085076234
2711,2,-79.73937609999996,43.71208340000005,0.38223218650153573
2712,0,-79.77308449999998,43.658433100000025,0.6591523121748072
2712,1,-79.77329919999993,43.65888420000005,0.6692776504276796
2712,2,-79.77333499999997,43.65894270000007,0.670665457099207
2712,3,-79.77338259999992,43.65899650000006,0.6720461692475612
2713,0,-79.77964279999996,43.66225990000003,0.7657141396035749
2713,1,-79.77992439999997,43.66230440000004,0.7672124112563875
2713,2,-79.78022069999997,43.662382600000065,0.7689892809098334
2713,3,-79.78042039999997,43.66242960000006,0.803482644129111
2713,4,-79.78056909999997,43.66247710000005,0.8035069560172726
2713,5,-79.78081579999997,43.66256600000002,0.8032842888538878
2714,0,-79.77896769999995,43.66344470000006,0.859906903903579
2714,1,-79.77946039999995,43.663785100000034,0.8819120286840478
2715,0,-79.75985519999993,43.72798770000003,0.36146383111302416
2715,1,-79.75960969999994,43.72845320000005,0.3433871254237062
2715,2,-79.75950719999997,43.728605100000046,0.29833991947908883
2715,3,-79.75934309999997,43.728738400000054,0.2930103120589143
2716,0,-79.79715109999994,43.71614560000007,0.709062243731173
2716,1,-79.79666679999997,43.71623500000003,0.6943009162217483
2716,2,-79.79652239999996,43.71623800000003,0.6896533689285491
2716,3,-79.79632149999998,43.71619540000006,0.6829050694185633
2717,0,-79.79024639999994,43.66595410000007,0.6890489316142366
2717,1,-79.79042929999996,43.66550170000004,0.6845087447971884
2717,2,-79.79044259999993,43.66545370000005,0.6841398989781157
2717,3,-79.79046789999994,43.66541270000004,0.6835510218954437
2717,4,-79.79053059999995,43.66538630000007,0.6822659535241404
2717,5,-79.79061399999995,43.66537440000007,0.6806137723499852
2717,6,-79.79078499999997,43.66540400000008,0.6773540089218066
2717,7,-79.79090919999999,43.66544260000006,0.6750242816633659
2717,8,-79.79103979999995,43.665482300000065,0.6725725761871268
2717,9,-79.79117389999998,43.66552930000006,0.670066993156574
2717,10,-79.79130619999994,43.665584800000026,0.6676108045033357
2717,11,-79.79142539999998,43.66565790000004,0.6654356939168009
2717,12,-79.79153259999998,43.66572370000006,0.6634764663749771
2717,13,-79.79172729999993,43.66586490000003,0.6599454129366956
2717,14,-79.79191489999994,43.66600600000003,0.6565439944021602
2717,15,-79.79258729999997,43.66650260000006,0.6443707167703115
2718,0,-79.77161769999996,43.72788910000003,0.3785765256823656
2718,1,-79.77157819999996,43.72792590000006,0.378347955120576
2718,2,-79.77154129999997,43.72795530000008,0.37817387142613784
2718,3,-79.77151919999994,43.72796950000003,0.3780952203443171
2718,4,-79.77149849999994,43.72797870000005,0.3780511398168333
2718,5,-79.77147759999997,43.72798600000005,0.37802102227152473
2718,6,-79.77145809999996,43.72799130000004,0.3780037519993497
2718,7,-79.77126829999999,43.72802560000008,0.37796182983949994
2719,0,-79.77641829999999,43.675813100000035,0.6321432049937421
2719,1,-79.77545779999996,43.67619000000008,0.635446974106118
2720,0,-79.74896059999998,43.710959700000046,0.4220154113343846
2720,1,-79.74912529999995,43.71095980000006,0.4624156802491378
2720,2,-79.74916279999997,43.710966400000075,0.46234142996925454
2720,3,-79.74918999999993,43.710974700000065,0.46237463723928995
2720,4,-79.74921799999997,43.71098750000005,0.46251545433142977
2720,5,-79.74953979999997,43.711191100000065,0.46579034921019574
2721,0,-79.73687489999996,43.645710500000064,0.6440246984558187
2721,1,-79.73695879999997,43.64544130000007,0.6441743937014749
2721,2,-79.73706559999994,43.645273900000056,0.6431208716718337
2721,3,-79.73708139999995,43.645249000000035,0.6429568007251534
2721,4,-79.73808909999998,43.64435080000004,0.628496677662525
2721,5,-79.73815609999996,43.64425700000003,0.6274983353292406
2721,6,-79.73817029999998,43.64425120000005,0.6272697475183419
2721,7,-79.73820629999993,43.64423640000006,0.6266896605900399
2721,8,-79.73825229999994,43.64421750000003,0.625946902087749
2721,9,-79.73830649999996,43.64421810000005,0.625049199269521
2721,10,-79.73834749999997,43.644223100000026,0.624366083114177
2721,11,-79.73836949999996,43.64423860000005,0.6239888887366957
2721,12,-79.73841239999996,43.64426880000008,0.6232546626125949
2721,13,-79.73842569999994,43.64428660000005,0.6230206381999546
2721,14,-79.73849379999994,43.64437780000003,0.6218274355778101
2721,15,-79.73918339999994,43.64489860000004,0.6104826055606364
2721,16,-79.73932519999993,43.64504870000007,0.6083064891489827
2721,17,-79.73945229999998,43.64530670000004,0.6066076124508196
2721,18,-79.73973129999996,43.64604810000003,0.604163235220779
2722,0,-79.74549689999998,43.68066420000009,0.3716803252136714
2722,1,-79.74528109999993,43.68085990000003,0.37070837524811306
2723,0,-79.75491179999993,43.672190900000025,0.40477027386712955
2723,1,-79.75512599999995,43.67232830000006,0.41143109830845365
2723,2,-79.75600159999993,43.67295460000003,0.43404517609207205
2723,3,-79.75752779999993,43.674096700000064,0.5360676899522827
2724,0,-79.76357779999994,43.682580900000055,0.6342816593871663
2724,1,-79.76424909999997,43.68308410000003,0.6327383601346493
2725,0,-79.76424909999997,43.68308410000003,0.6327383601346493
2725,1,-79.76473389999995,43.68345330000005,0.6315211882707296
2726,0,-79.76473389999995,43.68345330000005,0.6315211882707296
2726,1,-79.76497659999994,43.68363950000002,0.631076270862583
2726,2,-79.76502919999996,43.68368310000005,0.6310031322727537
2726,3,-79.76508369999993,43.683728300000034,0.6309371207505582
2726,4,-79.76517409999997,43.68380760000007,0.6308508519772872
2726,5,-79.76523419999994,43.68387140000004,0.6308091071531283
2727,0,-79.75581069999998,43.69439900000004,0.4392243811321489
2727,1,-79.75515029999995,43.695000400000026,0.45308166517784443
2728,0,-79.73716909999996,43.71362570000007,0.42741979994125184
2728,1,-79.73770169999995,43.71412680000003,0.4410593137403985
2728,2,-79.73773809999994,43.714203800000064,0.442717529237109
2728,3,-79.73774449999995,43.71427580000005,0.4440292891805249
2728,4,-79.73771979999998,43.71433410000003,0.44485481618894435
2728,5,-79.73765499999996,43.71440090000004,0.4455351178633786
2728,6,-79.73687279999994,43.71506310000007,0.45158805393949764
2729,0,-79.71611009999998,43.70912330000005,0.34167405117370964
2729,1,-79.71707759999997,43.70952130000007,0.36713894571423844
2730,0,-79.74827349999998,43.70952510000006,0.3274202439234889
2730,1,-79.74939709999995,43.70955090000007,0.3879150497190938
2731,0,-79.74645329999998,43.64816600000005,0.5986632887433049
2731,1,-79.74671979999992,43.648290100000054,0.6049050373996757
2731,2,-79.74678789999994,43.64832180000007,0.6064920741152992
2731,3,-79.74682939999997,43.648341200000054,0.6074590505807808
2731,4,-79.74689219999992,43.648383300000035,0.6091695168481372
2731,5,-79.74715929999996,43.64856270000008,0.6163148255184318
2731,6,-79.74737439999996,43.64870730000008,0.6219160656638413
2732,0,-79.82231939999997,43.67309310000007,0.2397995843142807
2732,1,-79.82241229999994,43.67319700000006,0.23981064992501627
2733,0,-79.81197129999998,43.683187500000024,0.5016655914559167
2733,1,-79.81162839999996,43.68350110000006,0.5116890499462402
2734,0,-79.81182449999993,43.68307170000003,0.5054428686530076
2734,1,-79.80994539999995,43.68480520000003,0.5560312330759416
2734,2,-79.80892399999995,43.68575110000007,0.44714267696658716
2735,0,-79.80789929999997,43.68574190000003,0.4668351644545024
2735,1,-79.80803829999996,43.685790000000054,0.46354087564528773
2735,2,-79.80822669999998,43.68592190000003,0.4583206139898734
2735,3,-79.80838689999995,43.68595020000003,0.45501685474357156
2735,4,-79.80852499999996,43.68593760000004,0.4526188375022884
2735,5,-79.80864119999994,43.68588740000008,0.4510300295917784
2735,6,-79.80876999999997,43.68578690000003,0.44969765654078203
2735,7,-79.80892399999995,43.68575110000007,0.44714267696658716
2736,0,-79.80791179999993,43.68691940000007,0.573202094296928
2736,1,-79.80657819999999,43.68822360000007,0.5560088016493288
2736,2,-79.80605499999996,43.68870460000005,0.5465595551009428
2737,0,-79.80592099999997,43.68859420000006,0.5490744154900217
2737,1,-79.80605499999996,43.68870460000005,0.5465595551009428
2738,0,-79.79019769999996,43.72587290000006,0.4558681365514344
2738,1,-79.7900440150493,43.7259803918198,0.4567411581304348
2739,0,-79.81917589999995,43.697132500000066,0.7724021371859391
2739,1,-79.81983859999995,43.697526500000045,0.7765776467176576
2740,0,-79.79411219999997,43.69754370000004,0.5568432768927091
2740,1,-79.79396919999994,43.69769910000008,0.556657906734782
2740,2,-79.79391479999998,43.69778800000006,0.5567799234809099
2740,3,-79.79387839999997,43.69789480000002,0.5571363035998778
2740,4,-79.79389579999997,43.69795250000005,0.5575292293007763
2740,5,-79.79395799999998,43.69802060000007,0.5581599331587284
2740,6,-79.79414389999992,43.698155600000064,0.5594074876195
2740,7,-79.79417009999997,43.698200900000074,0.5596534215233251
2740,8,-79.79416919999993,43.69824590000006,0.559831659903125
2740,9,-79.79414829999995,43.69828170000006,0.5599384415317864
2740,10,-79.79372089999997,43.698632900000064,0.5610449896690021
2741,0,-79.74129329999994,43.68727180000008,0.45521473365902276
2741,1,-79.74188509999992,43.68674710000005,0.4174031857042505
2741,2,-79.74198219999994,43.68670320000006,0.4172757794401546
2741,3,-79.74206209999993,43.68670410000004,0.4171268918171949
2741,4,-79.74211899999995,43.68672720000007,0.41699543708348347
2741,5,-79.74283249999995,43.68724380000004,0.4149456618581555
2741,6,-79.74285859999998,43.68729450000006,0.4448987492172547
2741,7,-79.74284809999993,43.68734750000005,0.4451630907004933
2741,8,-79.74281789999996,43.68738320000006,0.4453990281337442
2741,9,-79.74217749999995,43.687934400000074,0.45690018565787316
2742,0,-79.81924999999994,43.68930590000008,0.5688247075272661
2742,1,-79.81964269999997,43.689546500000056,0.6282441703307863
2742,2,-79.81970859999996,43.68959740000002,0.629745441037428
2742,3,-79.81973499999997,43.68962840000005,0.6307105094615625
2742,4,-79.81974409999998,43.68966820000003,0.6320736583385786
2742,5,-79.81974189999994,43.68972090000006,0.6339505879659737
2742,6,-79.81972149999996,43.68979600000006,0.6367330763616644
2742,7,-79.81969029999993,43.68990000000008,0.6406160328647563
2742,8,-79.81968919999997,43.68990340000005,0.6407438133104353
2742,9,-79.81968689999997,43.68990720000005,0.6408958839154024
2742,10,-79.81963269999994,43.68999760000003,0.6445427461895754
2742,11,-79.81957219999997,43.69006740000003,0.6476047654815478
2742,12,-79.81870849999996,43.690844200000065,0.6921358741943714
2742,13,-79.81855739999997,43.69097960000004,0.7083438268592754
2742,14,-79.81851169999997,43.691009100000024,0.7108990271838034
2742,15,-79.81850199999995,43.69101540000002,0.7114495004915371
2742,16,-79.81842739999995,43.691030600000026,0.7145846820820896
2742,17,-79.81837249999995,43.69102550000009,0.7163873937417875
2742,18,-79.81831029999995,43.690998900000075,0.7177176985076135
2742,19,-79.81828259999997,43.69098070000007,0.718075053564323
2742,20,-79.81810859999995,43.69086640000007,0.7202193872998321
2742,21,-79.81789199999997,43.69067770000004,0.7200538652434947
2742,22,-79.81787039999993,43.69065900000004,0.7199602111724217
2742,23,-79.81780469999994,43.690593500000034,0.7190875828835612
2743,0,-79.81144139999998,43.69487930000003,0.6405646944245352
2743,1,-79.80993589999996,43.69505270000008,0.5966481661590506
2743,2,-79.80983939999997,43.695060700000056,0.5936204614921586
2744,0,-79.79145459999995,43.69400340000004,0.4315269997298489
2744,1,-79.79208079999995,43.69448280000006,0.44991006886672325
2744,2,-79.79217219999997,43.69460530000003,0.452072375658642
2744,3,-79.79222499999997,43.694754400000086,0.4535169567845768
2744,4,-79.79221179999996,43.694947900000045,0.45377138705909437
2744,5,-79.79185189999998,43.695839900000074,0.4503452350398867
2744,6,-79.791861,43.69592560000007,0.45116075365436203
2744,7,-79.79180469999993,43.69598800000005,0.45039069652815444
2744,8,-79.79172429999994,43.69601420000004,0.44221735124835565
2744,9,-79.79166539999994,43.696013500000056,0.4412843675442799
2744,10,-79.79116989999993,43.69589130000002,0.43113056395350063
2744,11,-79.79083699999995,43.69574370000004,0.42220273790776
2744,12,-79.79056069999996,43.69556070000005,0.39807463797321796
2744,13,-79.79054139999992,43.69547940000007,0.39686091451364874
2744,14,-79.79058149999996,43.69541230000005,0.39720525659731126
2744,15,-79.79075919999997,43.69533320000004,0.40062439795028104
2744,16,-79.79088809999996,43.69524900000005,0.41526735224191313
2744,17,-79.79104789999995,43.695093100000065,0.41873381348546507
2744,18,-79.79111069999999,43.69501280000003,0.4201280331550641
2744,19,-79.79112329999997,43.69496790000006,0.4204473201069181
2744,20,-79.79111519999996,43.69490930000007,0.42036982558562513
2744,21,-79.79107139999996,43.69485030000004,0.41955163317899247
2744,22,-79.79099769999992,43.694809000000085,0.41802523546586146
2744,23,-79.79065039999993,43.69449910000002,0.41082803169631366
2745,0,-79.73322539999998,43.66614220000008,0.7605729684973663
2745,1,-79.73293139999998,43.66639720000006,0.7616513828329192
2746,0,-79.78315989999997,43.708572100000026,0.5694599250709275
2746,1,-79.78326029999994,43.70870390000005,0.5671906936101544
2746,2,-79.78328529999997,43.70877390000005,0.565807437585927
2746,3,-79.78329159999998,43.708849500000035,0.5641931325784222
2746,4,-79.78329159999998,43.708909400000046,0.5628803138864165
2746,5,-79.78325669999997,43.70897760000003,0.5612368993148398
2746,6,-79.78325429999994,43.70904420000005,0.5597580886585931
2747,0,-79.79454209999993,43.697823300000046,0.5139096140340357
2747,1,-79.79455099999994,43.69787970000004,0.5142803382208114
2747,2,-79.79468419999995,43.69799260000008,0.5154961385506238
2747,3,-79.79471019999993,43.69806500000004,0.5159569828954138
2747,4,-79.79472179999993,43.69815180000006,0.5164184928489578
2747,5,-79.79471019999993,43.69823290000005,0.5167768964925608
2747,6,-79.79468999999993,43.69829080000005,0.5170076110271792
2747,7,-79.79453079999996,43.69843840000004,0.5174034487956752
2747,8,-79.79453359999995,43.69849520000003,0.5177398936467762
2748,0,-79.78962299999993,43.70339510000007,0.5867368639604784
2748,1,-79.78995649999996,43.70359290000005,0.5882911289276893
2749,0,-79.77968549999997,43.71283840000006,0.5175072698677204
2749,1,-79.77985299999995,43.71292550000004,0.5146509856759607
2750,0,-79.77707859999997,43.715295500000025,0.506839775803893
2750,1,-79.77651229999996,43.71583110000007,0.5123919760487825
2751,0,-79.77651229999996,43.71583110000007,0.5123919760487825
2751,1,-79.77611469999992,43.71620380000008,0.5128776549949059
2752,0,-79.76957039999996,43.72171440000005,0.5518879652507158
2752,1,-79.76972029999996,43.72180060000005,0.550710010038834
2753,0,-79.77355889999995,43.71853830000003,0.6034495179406765
2753,1,-79.77342689999995,43.71854840000003,0.6048032669362893
2753,2,-79.77311059999992,43.71877640000008,0.598599807362931
2753,3,-79.77297079999994,43.71882060000007,0.5995016710427694
2753,4,-79.77286779999996,43.71881810000008,0.6004542421900675
2753,5,-79.77277459999992,43.71879110000003,0.6015264042695821
2753,6,-79.77268769999993,43.71879090000004,0.6023432954783536
2754,0,-79.82481109999998,43.69423420000003,0.7695882461067582
2754,1,-79.82430429999992,43.69465630000008,0.778558614254825
2755,0,-79.77537689999997,43.71968240000007,0.43287041324795894
2755,1,-79.77448329999999,43.71969080000008,0.5817454079430435
2756,0,-79.82082949999995,43.69762820000005,0.7904311626252559
2756,1,-79.82002649999998,43.69834930000007,0.7745092667359454
2756,2,-79.81995599999992,43.69838450000003,0.7735926224178878
2756,3,-79.81984439999997,43.698383400000075,0.7725795998179066
2756,4,-79.81927279999996,43.69804150000004,0.7699208973291101
2757,0,-79.78953579999995,43.70096470000003,0.573237961472685
2757,1,-79.78946219999995,43.70104590000006,0.575609878329101
2757,2,-79.78944169999994,43.70106490000007,0.5761858155771875
2757,3,-79.78878169999994,43.701675900000055,0.5952984901019238
2757,4,-79.78873149999998,43.70172390000004,0.5968239549897109
2757,5,-79.78869609999997,43.70176270000007,0.5980306797084758
2757,6,-79.78868789999996,43.70177270000004,0.5983369668352546
2757,7,-79.78867219999995,43.701791900000046,0.5989251746004616
2757,8,-79.78865389999997,43.70181430000009,0.5512414607973867
2757,9,-79.78861569999998,43.70187880000003,0.5530720892421463
2757,10,-79.78845889999997,43.70214280000005,0.5606199455735661
2758,0,-79.77878049999997,43.657186900000056,0.5669386889914105
2758,1,-79.77971529999996,43.65747140000008,0.5765970639158251
2759,0,-79.78422519999998,43.65813890000004,0.5630539091306681
2759,1,-79.78463379999994,43.65838370000005,0.5668625399987475
2759,2,-79.78497329999999,43.65856260000003,0.5688987329106173
2760,0,-79.78180869999993,43.67063040000005,0.8037961394650022
2760,1,-79.78221709999997,43.67063480000008,0.8071796930947331
2760,2,-79.78278109999995,43.67066330000006,0.8117502873263286
2760,3,-79.78313949999995,43.67073010000008,0.8130211387742896
2760,4,-79.78340509999998,43.67077800000004,0.8136423558321626
2761,0,-79.70686089999997,43.69016500000003,0.49958688076937113
2761,1,-79.70656959999998,43.69043460000006,0.5007785888997626
2762,0,-79.71845089999992,43.66140630000007,0.6895505934018306
2762,1,-79.71950599999997,43.66136410000007,0.6866391543290407
2762,2,-79.71979079999993,43.661385300000056,0.6841995213683605
2762,3,-79.72012459999996,43.66143410000006,0.6799279728362914
2762,4,-79.72043329999997,43.66150060000006,0.6744556889369946
2763,0,-79.72899219999994,43.64968380000004,0.8119827244158873
2763,1,-79.72905969999994,43.65000870000006,0.8058421874498009
2763,2,-79.72918969999994,43.65031630000004,0.8002026894484531
2763,3,-79.72921309999998,43.650379600000065,0.7990377361620605
2763,4,-79.72927469999996,43.65039830000006,0.798659835111362
2763,5,-79.72932429999997,43.65039880000006,0.798608901764913
2763,6,-79.73093899999996,43.65027270000007,0.7916366698186544
2764,0,-79.72129089999997,43.66375210000007,0.6122307167058254
2764,1,-79.72074749999996,43.66422330000006,0.6221780757745019
2764,2,-79.72060829999998,43.66435680000007,0.6243620615745494
2764,3,-79.72049379999997,43.664490500000056,0.6259694766837333
2764,4,-79.72046749999998,43.66456230000006,0.6261484795797938
2765,0,-79.78267359999994,43.708330000000046,0.5720246652861539
2765,1,-79.78238299999997,43.70862400000004,0.5655791645765483
2766,0,-79.77064449999995,43.662401000000045,0.7032198990081322
2766,1,-79.77129469999994,43.66251300000005,0.7104399930722931
2766,2,-79.77142099999998,43.66254220000007,0.7120373333069645
2766,3,-79.77150309999995,43.662570900000055,0.7132152279767439
2766,4,-79.77163499999995,43.66261310000004,0.7150923231565628
2766,5,-79.77182089999995,43.66269130000006,0.7180420718466587
2767,0,-79.73321069999996,43.71566180000008,0.36340055009092165
2767,1,-79.73444529999995,43.71601760000004,0.38212960290389103
2768,0,-79.77113869999994,43.69269730000008,0.6800123485184777
2768,1,-79.77188109999997,43.69325910000004,0.691509812809908
2768,2,-79.77256989999994,43.69374370000002,0.6783098647398698
2769,0,-79.76761059999995,43.702923800000065,0.49677812664893867
2769,1,-79.76838569999995,43.70336880000007,0.5065100876872356
2770,0,-79.75363159999996,43.69639740000007,0.5433958189656017
2770,1,-79.75217779999997,43.697687100000046,0.599447442441047
2771,0,-79.79741439999997,43.71146660000006,0.7802071985763024
2771,1,-79.79754049999997,43.71163090000005,0.7824305922023206
2771,2,-79.79763689999999,43.71170520000004,0.7839289661038891
2771,3,-79.80064999999996,43.71390880000007,0.7712364237993479
2772,0,-79.74642639999996,43.70576370000003,0.41347021052267185
2772,1,-79.74485299999996,43.70633620000007,0.4478925612099691
2773,0,-79.74199179999994,43.66052890000003,0.5231375932586713
2773,1,-79.74176049999994,43.660548800000065,0.5234595440897847
2773,2,-79.74146789999998,43.66059510000007,0.5235084190081354
2774,0,-79.74528109999993,43.68085990000003,0.37070837524811306
2774,1,-79.74457309999995,43.68149590000007,0.4668885396691457
2775,0,-79.77249289999997,43.68265450000006,0.686314355319646
2775,1,-79.77216489999994,43.68292110000005,0.6926398378012897
2776,0,-79.76807169999994,43.645142000000064,0.4487147488743443
2776,1,-79.76864639999997,43.645509600000025,0.5208388584099014
2777,0,-79.76939669999996,43.65347340000005,0.6109308244450722
2777,1,-79.77001319999992,43.653630200000066,0.6103719375199422
2777,2,-79.77034699999996,43.65369620000007,0.6096722869365794
2777,3,-79.77069909999994,43.65373860000006,0.6084976874552444
2777,4,-79.77115809999997,43.65376310000005,0.6063703102723734
2777,5,-79.77183249999996,43.653750000000066,0.6020701192684075
2777,6,-79.77233119999993,43.653710600000075,0.6026294853710288
2777,7,-79.77289649999994,43.65362490000007,0.5985029046222112
2777,8,-79.77336989999998,43.65355580000005,0.5944437995140254
2778,0,-79.77766179999998,43.65951460000008,0.6401697126230109
2778,1,-79.77782189999994,43.659622900000045,0.6450978038409315
2778,2,-79.77795279999998,43.65971640000003,0.6493343652241594
2778,3,-79.77804749999996,43.659796800000045,0.6528677256171793
2778,4,-79.77811329999996,43.65987790000003,0.6562328645762026
2778,5,-79.77817109999994,43.659970600000065,0.6599824195570633
2779,0,-79.78652729999999,43.660318000000075,0.5934058272339018
2779,1,-79.78704249999998,43.66069620000008,0.5938971111821061
2779,2,-79.78708379999995,43.66074030000003,0.5941566634163461
2779,3,-79.78711129999994,43.66079350000007,0.5947833206067948
2779,4,-79.78709079999997,43.66085040000007,0.5961819550861384
2779,5,-79.78701879999993,43.660915300000056,0.5985070460816153
2779,6,-79.78692649999992,43.66097700000006,0.6010933349810281
2779,7,-79.78680369999995,43.661021300000066,0.6038203569216996
2780,0,-79.78740579999999,43.65990550000003,0.5736976224970398
2780,1,-79.78689039999995,43.66005940000008,0.5832891203088146
2780,2,-79.78681759999996,43.66009770000005,0.5850088579109948
2780,3,-79.78665159999996,43.66021650000005,0.5896289389463207
2780,4,-79.78652729999999,43.660318000000075,0.5934058272339018
2781,0,-79.78123289999995,43.65407600000004,0.5194245560730054
2781,1,-79.78138729999995,43.65415960000008,0.5227365243459373
2781,2,-79.78153679999996,43.654257700000066,0.526862471191957
2781,3,-79.78160689999997,43.65431230000007,0.5292268629984864
2782,0,-79.77800989999996,43.653059600000056,0.5210565323083524
2782,1,-79.77732249999997,43.65422480000006,0.568186379988002
2783,0,-79.78544639999996,43.66114110000006,0.6270462387080695
2783,1,-79.78610829999997,43.66165130000007,0.6276578345608947
2783,2,-79.78615469999994,43.66170540000007,0.6280149024342321
2783,3,-79.78616899999997,43.66175710000004,0.6288462958150802
2784,0,-79.79482719999999,43.662488800000055,0.5778365627159222
2784,1,-79.79304429999996,43.66404250000004,0.6312991927651492
2784,2,-79.79280309999996,43.66428830000006,0.6364026560994477
2784,3,-79.79271099999994,43.66437210000004,0.6383333466642306
2784,4,-79.79263379999996,43.66444110000004,0.6399491982663701
2784,5,-79.79260659999994,43.66448740000005,0.6405615002262308
2784,6,-79.79261589999999,43.66453520000004,0.6404762272645662
2784,7,-79.79264849999997,43.66457890000002,0.6399344636839895
2784,8,-79.79269169999996,43.664611100000066,0.6391650336913823
2784,9,-79.79324669999993,43.665024900000056,0.6291413099283872
2785,0,-79.77954019999999,43.64756960000006,0.35955661625037644
2785,1,-79.77967509999995,43.64764310000004,0.35090070520121114
2785,2,-79.78042859999994,43.64815990000005,0.2904273276766713
2785,3,-79.78116799999998,43.64869630000003,0.20869708261608988
2786,0,-79.78196779999995,43.65171460000004,0.3827635086559614
2786,1,-79.78209599999997,43.65182480000004,0.3909505686462099
2786,2,-79.78259369999995,43.65201090000005,0.40802269419363046
2787,0,-79.78785809999992,43.65552780000008,0.48469600531127827
2787,1,-79.78932149999996,43.65659660000005,0.5763643835172507
2788,0,-79.78510709999993,43.65268760000003,0.40671398201868364
2788,1,-79.78462279999995,43.65312300000005,0.4143425580110455
2788,2,-79.78448329999998,43.65325390000004,0.4172144962938948
2788,3,-79.78445729999999,43.65328310000006,0.41794161613732106
